idx,epoch,direction,score,confidence,imbalance,bayes,hurst,won,hour
370004,1778631267,PUT,8,0.8888888888888888,-4.0,0.4375,0.4858958103881249,True,0
370005,1778631268,PUT,8,0.8,-4.0,0.40625,0.4854820968582897,False,0
370013,1778631276,PUT,7,0.875,0.0,0.4375,0.4856507141836392,False,0
370015,1778631278,PUT,7,0.7777777777777778,2.0,0.4375,0.4855882032634347,False,0
370020,1778631283,PUT,7,0.7777777777777778,0.0,0.46875,0.4865875238634839,True,0
370022,1778631285,PUT,9,0.9,0.0,0.4375,0.48689907646239716,True,0
370023,1778631286,PUT,9,0.9,0.0,0.4375,0.4868212202305782,True,0
370024,1778631287,PUT,7,0.7777777777777778,0.0,0.46875,0.4868096332192532,True,0
370026,1778631289,PUT,7,0.7777777777777778,0.0,0.5,0.48684063292077745,False,0
370028,1778631291,PUT,7,0.875,0.0,0.5,0.4871371740172282,False,0
370030,1778631293,PUT,9,0.9,0.0,0.5,0.37615168334992366,False,0
370032,1778631295,PUT,8,1.0,0.0,0.53125,0.43859357176875635,True,0
370034,1778631297,PUT,9,0.9,0.0,0.53125,0.38548847200724223,False,0
370038,1778631301,PUT,8,0.8888888888888888,0.0,0.5,0.38827503749484804,False,0
370041,1778631304,PUT,8,0.8888888888888888,-2.0,0.5,0.39784486732001195,False,0
370045,1778631308,CALL,7,0.875,0.0,0.53125,0.48405777361046254,False,0
370049,1778631312,PUT,7,0.7777777777777778,-4.0,0.4375,0.5419471751727979,False,0
370064,1778631327,CALL,7,0.7777777777777778,2.0,0.53125,0.48623243581383374,True,0
370074,1778631337,CALL,8,0.8,2.0,0.5625,0.4587147894317233,False,0
370076,1778631339,CALL,8,0.8,4.0,0.5625,0.4345230365388375,False,0
370087,1778631350,CALL,7,0.875,0.0,0.5625,0.5252901418203928,True,0
370088,1778631351,CALL,7,0.7777777777777778,0.0,0.59375,0.5509721442534259,True,0
370092,1778631355,CALL,9,1.0,4.0,0.5625,0.5583510869611774,False,0
370093,1778631356,CALL,9,0.9,4.0,0.5625,0.5589001797982974,True,0
370094,1778631357,CALL,9,0.9,4.0,0.5625,0.5774773333684898,True,0
370095,1778631358,CALL,7,0.7,2.0,0.5625,0.5602044849250616,True,0
370099,1778631362,CALL,7,0.875,2.0,0.5625,0.5414670402120374,True,0
370105,1778631368,CALL,7,0.7777777777777778,-2.0,0.5,0.5422637826837794,True,0
370108,1778631371,CALL,9,0.8181818181818182,-2.0,0.46875,0.5102181001320176,False,0
370109,1778631372,CALL,8,0.8888888888888888,-2.0,0.5,0.4910298565970632,False,0
370112,1778631375,PUT,8,0.6666666666666666,-2.0,0.5,0.5028500687771226,False,0
370113,1778631376,PUT,8,0.7272727272727273,-2.0,0.46875,0.5071350846193108,False,0
370115,1778631378,CALL,7,0.7777777777777778,-2.0,0.46875,0.526413582735984,True,0
370116,1778631379,CALL,7,1.0,0.0,0.5,0.5049059199452789,True,0
370117,1778631380,CALL,8,0.8888888888888888,2.0,0.5,0.46753303165704024,True,0
370118,1778631381,CALL,9,0.9,2.0,0.5,0.5447041106837451,False,0
370125,1778631388,PUT,9,0.8181818181818182,-2.0,0.40625,0.4660248195170773,False,0
370126,1778631389,PUT,7,0.7,-2.0,0.4375,0.4586705183544335,False,0
370127,1778631390,PUT,11,0.9166666666666666,-4.0,0.4375,0.45302181177471434,False,0
370128,1778631391,PUT,9,0.9,-6.0,0.40625,0.4690791109644536,False,0
370134,1778631397,CALL,8,0.8,2.0,0.5,0.4531682097913385,True,0
370137,1778631400,CALL,7,0.7777777777777778,2.0,0.5,0.4572309420445459,True,0
370138,1778631401,CALL,7,0.7777777777777778,4.0,0.5,0.45625052328870996,True,0
370139,1778631402,CALL,9,0.9,4.0,0.5,0.4541157897980145,True,0
370146,1778631409,CALL,8,0.8888888888888888,2.0,0.5,0.47579494509819964,False,0
370148,1778631411,PUT,7,0.7777777777777778,-2.0,0.4375,0.5291996106049383,False,0
370150,1778631413,PUT,9,1.0,-2.0,0.46875,0.6092825583361158,False,0
370155,1778631418,PUT,8,1.0,-2.0,0.5,0.5185665974238141,False,0
370158,1778631421,PUT,7,0.875,0.0,0.53125,0.49774896226088305,False,0
370161,1778631424,CALL,9,0.9,4.0,0.5625,0.5272460094793111,False,0
370162,1778631425,CALL,7,0.875,4.0,0.5625,0.5159651194906166,False,0
370167,1778631430,PUT,7,1.0,0.0,0.5,0.43436896298439703,False,0
370173,1778631436,PUT,7,1.0,-2.0,0.5,0.48251962097984935,True,0
370174,1778631437,PUT,7,1.0,-2.0,0.46875,0.5422993068778712,True,0
370175,1778631438,PUT,7,0.7777777777777778,-4.0,0.46875,0.5692841645810642,True,0
370176,1778631439,PUT,8,0.8,-4.0,0.4375,0.549550871502232,True,0
370178,1778631441,PUT,7,0.875,-4.0,0.46875,0.531016058914305,True,0
370179,1778631442,PUT,8,0.8,-6.0,0.4375,0.4955349775567824,True,0
370180,1778631443,PUT,9,0.8181818181818182,-8.0,0.4375,0.5010727850262464,True,0
370182,1778631445,PUT,9,0.8181818181818182,-6.0,0.4375,0.537496868037885,False,0
370184,1778631447,PUT,9,0.8181818181818182,-4.0,0.4375,0.5000688134493277,False,0
370185,1778631448,PUT,8,0.8,-4.0,0.4375,0.510884236775754,False,0
370186,1778631449,PUT,7,0.7777777777777778,-2.0,0.4375,0.5039556193787954,True,0
370196,1778631459,CALL,7,0.7777777777777778,4.0,0.46875,0.5766424286863983,True,0
370197,1778631460,CALL,7,0.7777777777777778,4.0,0.5,0.570452078588,True,0
370200,1778631463,CALL,7,0.7,2.0,0.4375,0.5531069809279663,True,0
370201,1778631464,CALL,8,0.8888888888888888,4.0,0.46875,0.5594899455048031,True,0
370203,1778631466,CALL,7,1.0,2.0,0.5,0.5024443577597226,False,0
370205,1778631468,CALL,8,1.0,2.0,0.53125,0.5166941910556707,False,0
370207,1778631470,PUT,7,0.7777777777777778,-2.0,0.5,0.568632027102031,True,0
370210,1778631473,PUT,7,0.875,-2.0,0.53125,0.5602787789527751,False,0
370211,1778631474,PUT,7,0.7777777777777778,-4.0,0.5,0.532214659395176,True,0
370213,1778631476,PUT,8,0.8,-4.0,0.5,0.540385707784099,True,0
370215,1778631478,PUT,8,0.8888888888888888,-4.0,0.53125,0.5478931591632455,True,0
370216,1778631479,PUT,8,0.7272727272727273,-4.0,0.5,0.5734439880135167,False,0
370217,1778631480,PUT,8,0.8,-4.0,0.46875,0.5870102854077865,False,0
370225,1778631488,PUT,8,0.8888888888888888,-2.0,0.4375,0.5943356894645844,True,0
370226,1778631489,PUT,7,0.875,-2.0,0.40625,0.5862468287640761,True,0
370227,1778631490,PUT,8,0.8888888888888888,-2.0,0.375,0.5757125495299127,True,0
370228,1778631491,PUT,8,0.8,-2.0,0.375,0.5278127104546547,True,0
370230,1778631493,PUT,8,0.7272727272727273,-4.0,0.375,0.5206023849007837,True,0
370231,1778631494,PUT,7,0.7,-4.0,0.34375,0.5220386679737467,True,0
370233,1778631496,PUT,9,0.8181818181818182,-6.0,0.34375,0.5370420851619263,True,0
370234,1778631497,PUT,8,0.8,-6.0,0.34375,0.5560007832009025,True,0
370235,1778631498,PUT,9,0.8181818181818182,-6.0,0.3125,0.5554799398035859,False,0
370236,1778631499,PUT,8,0.8,-6.0,0.3125,0.5657375611043796,False,0
370239,1778631502,PUT,7,0.7777777777777778,-4.0,0.34375,0.5322228675382147,False,0
370247,1778631510,PUT,7,0.7777777777777778,4.0,0.46875,0.5681634262739612,True,0
370248,1778631511,PUT,7,0.7,2.0,0.46875,0.5308120609995445,True,0
370249,1778631512,PUT,7,0.7777777777777778,2.0,0.4375,0.5052693471548043,False,0
370251,1778631514,PUT,9,0.9,0.0,0.4375,0.534267054501654,True,0
370253,1778631516,PUT,10,0.9090909090909091,-2.0,0.40625,0.553029779164441,True,0
