idx,epoch,direction,score,confidence,imbalance,bayes,hurst,won,hour
545007,1778890506,CALL,7,0.7777777777777778,0.0,0.5625,0.4865667112097873,True,0
545010,1778890509,CALL,7,0.7777777777777778,0.0,0.59375,0.48706048906051785,True,0
545011,1778890510,CALL,8,0.7272727272727273,2.0,0.625,0.48698559772356265,True,0
545013,1778890512,CALL,8,0.7272727272727273,2.0,0.625,0.48705243377245344,True,0
545015,1778890514,CALL,7,0.7777777777777778,4.0,0.59375,0.4875555463297535,True,0
545017,1778890516,CALL,7,0.7,4.0,0.625,0.4875099526594023,False,0
545018,1778890517,CALL,7,0.6363636363636364,4.0,0.625,0.48751291853969403,False,0
545020,1778890519,CALL,8,0.6153846153846154,4.0,0.625,0.4876225252592535,False,0
545021,1778890520,PUT,8,0.6666666666666666,2.0,0.59375,0.48758254971848236,False,0
545022,1778890521,PUT,8,0.7272727272727273,2.0,0.5625,0.4876828563143115,False,0
545023,1778890522,PUT,7,0.875,0.0,0.5625,0.48768690182797897,False,0
545026,1778890525,CALL,8,0.7272727272727273,2.0,0.59375,0.4874012850927156,True,0
545027,1778890526,CALL,7,0.7777777777777778,2.0,0.59375,0.487352350051265,True,0
545029,1778890528,CALL,8,0.7272727272727273,2.0,0.5625,0.49263738015624287,False,0
545030,1778890529,CALL,9,0.75,2.0,0.59375,0.4613886475180576,False,0
545032,1778890531,CALL,8,0.8,4.0,0.625,0.44416073589447536,False,0
545033,1778890532,CALL,8,0.7272727272727273,6.0,0.625,0.3543972368279485,False,0
545034,1778890533,CALL,8,0.7272727272727273,4.0,0.625,0.3561666731613084,False,0
545036,1778890535,CALL,7,0.7777777777777778,2.0,0.625,0.4157355692662851,False,0
545044,1778890543,CALL,7,0.7777777777777778,2.0,0.625,0.507562641418375,False,0
545045,1778890544,CALL,7,0.7777777777777778,4.0,0.625,0.5012778627691833,False,0
545047,1778890546,CALL,8,0.8,4.0,0.59375,0.47103064573960374,False,0
545053,1778890552,PUT,7,0.7777777777777778,-2.0,0.5625,0.442140152975426,False,0
545055,1778890554,PUT,7,0.7777777777777778,-4.0,0.53125,0.39450730147521956,False,0
545059,1778890558,CALL,8,0.6666666666666666,2.0,0.5625,0.387990291134645,False,0
545067,1778890566,CALL,8,0.8,4.0,0.59375,0.4421730028147366,True,0
545073,1778890572,CALL,9,0.9,2.0,0.5625,0.450522267890814,False,0
545074,1778890573,CALL,8,0.8888888888888888,4.0,0.5625,0.44703384084679243,True,0
545075,1778890574,CALL,8,0.8,4.0,0.5625,0.4409259921917524,False,0
545076,1778890575,CALL,8,0.8,4.0,0.59375,0.442062977100967,False,0
545077,1778890576,CALL,9,0.9,4.0,0.59375,0.48535648930817343,False,0
545078,1778890577,CALL,7,0.6363636363636364,4.0,0.59375,0.48206724995762695,False,0
545079,1778890578,CALL,9,0.8181818181818182,6.0,0.625,0.4925940877213627,True,0
545084,1778890583,CALL,7,0.875,2.0,0.625,0.4221837013762368,True,0
545094,1778890593,PUT,7,0.7777777777777778,-4.0,0.53125,0.41424282127468504,False,0
545096,1778890595,PUT,7,1.0,-2.0,0.5,0.45223130892512986,False,0
545103,1778890602,PUT,7,0.875,-4.0,0.4375,0.4468895645383796,True,0
545104,1778890603,PUT,8,0.8888888888888888,-4.0,0.40625,0.4501638700935458,True,0
545105,1778890604,PUT,7,0.7,-4.0,0.40625,0.4458453298175288,True,0
545107,1778890606,PUT,7,0.7,-2.0,0.375,0.4401857086388424,True,0
545108,1778890607,PUT,7,0.875,-4.0,0.375,0.47123434618281784,False,0
545109,1778890608,PUT,8,0.8,-6.0,0.34375,0.4728605490768474,False,0
545114,1778890613,CALL,7,0.7777777777777778,4.0,0.4375,0.527276843652267,True,0
545115,1778890614,CALL,10,0.9090909090909091,4.0,0.46875,0.5874801489692936,False,0
545116,1778890615,CALL,9,0.9,4.0,0.5,0.5660809389995389,True,0
545117,1778890616,CALL,11,0.9166666666666666,6.0,0.5,0.5947825190896088,False,0
545118,1778890617,CALL,9,0.8181818181818182,8.0,0.53125,0.6045058270320525,False,0
545119,1778890618,CALL,11,0.8461538461538461,10.0,0.5625,0.5967906498511011,False,0
545120,1778890619,CALL,7,0.6363636363636364,8.0,0.53125,0.5926390438601316,True,0
545122,1778890621,CALL,7,0.6363636363636364,6.0,0.5625,0.5415625355581063,False,0
