idx,epoch,direction,score,confidence,imbalance,bayes,hurst,won,hour
10002,1778112793,CALL,7,0.7,0.0,0.4375,0.4893816316753997,True,0
10003,1778112794,CALL,7,0.7777777777777778,2.0,0.46875,0.48937682307445096,True,0
10005,1778112796,CALL,8,0.7272727272727273,2.0,0.5,0.4894087431241893,True,0
10006,1778112797,CALL,8,0.7272727272727273,2.0,0.53125,0.48938429201473016,False,0
10007,1778112798,CALL,8,0.7272727272727273,4.0,0.5625,0.4893885998081606,False,0
10008,1778112799,CALL,7,0.7,6.0,0.59375,0.4894055404581696,False,0
10009,1778112800,CALL,8,0.7272727272727273,8.0,0.59375,0.4893983469346324,False,0
10015,1778112806,CALL,7,0.7,2.0,0.59375,0.48931771577940203,True,0
10016,1778112807,CALL,8,0.8,2.0,0.59375,0.4892905084260091,False,0
10020,1778112811,CALL,7,0.7,0.0,0.53125,0.4892806122649666,True,0
10022,1778112813,CALL,9,0.8181818181818182,2.0,0.5625,0.48929284686940683,False,0
10023,1778112814,CALL,10,0.8333333333333334,2.0,0.59375,0.4892925239589113,True,0
10024,1778112815,CALL,10,0.7692307692307693,4.0,0.59375,0.4892943290200211,True,0
10025,1778112816,CALL,10,0.7692307692307693,4.0,0.625,0.489281446779066,False,0
10026,1778112817,CALL,8,0.6153846153846154,2.0,0.59375,0.4892815989289923,False,0
10027,1778112818,CALL,7,0.6363636363636364,2.0,0.59375,0.48928464398752364,False,0
10028,1778112819,CALL,9,0.6923076923076923,4.0,0.625,0.48929095155300734,False,0
10029,1778112820,CALL,9,0.75,4.0,0.65625,0.4313039333921124,False,0
10030,1778112821,CALL,7,0.6363636363636364,2.0,0.625,0.41930957395620577,False,0
10032,1778112823,CALL,8,0.6666666666666666,0.0,0.5625,0.39907278521188766,True,0
10033,1778112824,CALL,7,0.7,0.0,0.5625,0.41858632559495484,True,0
10035,1778112826,CALL,8,0.7272727272727273,-2.0,0.5625,0.40188284241273237,False,0
10036,1778112827,CALL,8,0.8888888888888888,0.0,0.5625,0.4016828503487599,False,0
