idx,epoch,direction,score,confidence,imbalance,bayes,hurst,won,hour
665006,1779063329,PUT,7,0.7,-6.0,0.40625,0.48827627494183606,True,0
665008,1779063331,PUT,7,0.7,-8.0,0.375,0.4880409681198568,False,0
665020,1779063343,PUT,7,0.6363636363636364,-2.0,0.375,0.4882113690228437,False,0
665023,1779063346,CALL,7,0.7777777777777778,0.0,0.4375,0.4882270154650769,False,0
665024,1779063347,CALL,7,0.7777777777777778,2.0,0.4375,0.4883056283466884,False,0
665025,1779063348,CALL,8,0.8,4.0,0.4375,0.4882653567426013,False,0
665026,1779063349,CALL,9,0.9,4.0,0.46875,0.48822901277147335,False,0
665027,1779063350,CALL,7,0.6363636363636364,2.0,0.46875,0.48823708063291177,False,0
665029,1779063352,CALL,8,0.6666666666666666,4.0,0.46875,0.666985387201052,True,0
665033,1779063356,CALL,10,0.8333333333333334,2.0,0.5,0.5931709450219731,False,0
665034,1779063357,CALL,9,0.8181818181818182,2.0,0.53125,0.5391844733188979,False,0
665035,1779063358,CALL,7,0.7,2.0,0.5625,0.507079154320139,False,0
665039,1779063362,PUT,7,0.7,-2.0,0.53125,0.5297945055964305,False,0
665041,1779063364,PUT,7,0.875,0.0,0.53125,0.5297296880408965,False,0
665044,1779063367,CALL,7,0.6363636363636364,0.0,0.5625,0.5541585612048543,True,0
665045,1779063368,CALL,8,0.8,0.0,0.59375,0.5544732114388274,True,0
665046,1779063369,CALL,11,0.9166666666666666,2.0,0.59375,0.5686871463590614,True,0
665054,1779063377,CALL,10,0.9090909090909091,4.0,0.59375,0.5760175465191647,True,0
665056,1779063379,CALL,10,0.9090909090909091,2.0,0.5625,0.5946535148200568,True,0
665057,1779063380,CALL,10,1.0,4.0,0.59375,0.5653650838257718,False,0
665058,1779063381,CALL,9,0.9,4.0,0.625,0.5685929616834959,False,0
665059,1779063382,CALL,7,0.6363636363636364,2.0,0.59375,0.5645800957073911,False,0
665060,1779063383,CALL,10,0.8333333333333334,2.0,0.625,0.5613068477492597,False,0
665062,1779063385,PUT,7,0.7,0.0,0.59375,0.5974928152353541,True,0
665068,1779063391,CALL,10,0.9090909090909091,0.0,0.625,0.5828286036254027,False,0
665069,1779063392,CALL,11,0.9166666666666666,2.0,0.65625,0.6041728863264876,False,0
665070,1779063393,CALL,9,0.9,2.0,0.65625,0.6391122692852355,False,0
665072,1779063395,CALL,9,0.75,4.0,0.65625,0.539452361425253,True,0
665076,1779063399,CALL,9,1.0,4.0,0.59375,0.4833711074602211,True,0
665077,1779063400,CALL,8,1.0,4.0,0.625,0.4767245511804758,True,0
665078,1779063401,CALL,8,0.8888888888888888,4.0,0.625,0.44456119554335305,True,0
665079,1779063402,CALL,9,0.9,4.0,0.625,0.4658473805414445,False,0
665080,1779063403,CALL,7,0.7,2.0,0.59375,0.4631161134127565,False,0
665081,1779063404,CALL,10,0.9090909090909091,4.0,0.625,0.5006928276854739,False,0
665086,1779063409,CALL,7,0.7777777777777778,0.0,0.5625,0.525993041837345,False,0
665087,1779063410,PUT,7,0.6363636363636364,-2.0,0.53125,0.5597255610501363,False,0
665088,1779063411,CALL,7,0.7,-2.0,0.53125,0.5414340796909997,True,0
665089,1779063412,CALL,8,0.8888888888888888,-2.0,0.5625,0.5197028847997819,True,0
665090,1779063413,CALL,7,1.0,0.0,0.5625,0.5078513773829234,True,0
665092,1779063415,CALL,8,0.8888888888888888,0.0,0.59375,0.5036581273857414,True,0
665093,1779063416,CALL,8,0.8888888888888888,2.0,0.625,0.5090824498176595,True,0
665094,1779063417,CALL,9,0.9,4.0,0.625,0.5081318078255224,True,0
665095,1779063418,CALL,9,0.9,6.0,0.625,0.49720647481788816,True,0
665096,1779063419,CALL,9,0.9,6.0,0.65625,0.4884300284166964,True,0
665097,1779063420,CALL,7,0.7,6.0,0.625,0.5173437183987656,True,0
665098,1779063421,CALL,10,0.9090909090909091,6.0,0.625,0.5520299340738157,True,0
665099,1779063422,CALL,9,0.9,6.0,0.625,0.5460889601349831,True,0
665100,1779063423,CALL,9,0.9,6.0,0.625,0.5324982717867787,True,0
665101,1779063424,CALL,10,0.9090909090909091,8.0,0.65625,0.5287580844558192,True,0
665102,1779063425,CALL,8,0.6666666666666666,6.0,0.625,0.5554332694438384,False,0
665103,1779063426,CALL,7,0.6363636363636364,4.0,0.625,0.5641407209706638,False,0
665105,1779063428,CALL,8,0.8,2.0,0.625,0.5476563099449481,True,0
665106,1779063429,CALL,7,0.875,2.0,0.625,0.528690829794576,True,0
665107,1779063430,CALL,7,0.7,2.0,0.59375,0.5098257868769164,True,0
665109,1779063432,CALL,8,0.8888888888888888,0.0,0.5625,0.5089026089004789,True,0
665110,1779063433,CALL,9,1.0,0.0,0.59375,0.570973759246303,True,0
665111,1779063434,CALL,9,0.9,0.0,0.59375,0.5460040842610089,True,0
665112,1779063435,CALL,7,0.7,0.0,0.59375,0.5525149691014143,True,0
665113,1779063436,CALL,10,1.0,2.0,0.625,0.5060589678976316,True,0
665114,1779063437,CALL,11,0.9166666666666666,4.0,0.65625,0.4497109963513177,False,0
665115,1779063438,CALL,7,0.7,2.0,0.65625,0.44310518362139917,False,0
665121,1779063444,PUT,8,0.7272727272727273,-6.0,0.53125,0.5839305178392674,False,0
665124,1779063447,CALL,7,0.7777777777777778,-4.0,0.53125,0.585832613740584,True,0
665125,1779063448,PUT,7,0.7,-4.0,0.5,0.5777810994272148,False,0
665126,1779063449,CALL,7,0.7,-2.0,0.5,0.5849156271386932,True,0
665127,1779063450,CALL,8,0.8888888888888888,0.0,0.53125,0.5908203122626482,True,0
665128,1779063451,CALL,8,0.8888888888888888,2.0,0.53125,0.5907858865427111,False,0
665130,1779063453,CALL,9,0.9,4.0,0.5,0.5669624505484705,True,0
665132,1779063455,CALL,9,0.9,4.0,0.5,0.5745586253431402,False,0
665136,1779063459,PUT,7,0.875,0.0,0.46875,0.49174594750338485,True,0
665138,1779063461,PUT,8,0.8888888888888888,-2.0,0.5,0.48925814276145474,False,0
665140,1779063463,PUT,8,0.8888888888888888,-2.0,0.46875,0.4748156478064771,False,0
665141,1779063464,PUT,8,0.8,-2.0,0.4375,0.4873140525938683,False,0
665146,1779063469,CALL,7,1.0,2.0,0.5,0.4387071457288068,True,0
665148,1779063471,CALL,9,0.9,4.0,0.5625,0.4652359010812059,True,0
665149,1779063472,CALL,8,0.8888888888888888,4.0,0.59375,0.5010921939067768,True,0
665150,1779063473,CALL,9,0.8181818181818182,6.0,0.625,0.5923222435812433,True,0
665151,1779063474,CALL,12,0.9230769230769231,8.0,0.65625,0.5990306490054621,True,0
665153,1779063476,CALL,8,0.6666666666666666,6.0,0.625,0.5584428213523477,True,0
665155,1779063478,CALL,9,0.8181818181818182,6.0,0.625,0.559059384089788,True,0
665156,1779063479,CALL,10,0.9090909090909091,6.0,0.625,0.5736899577866451,True,0
665157,1779063480,CALL,10,0.9090909090909091,6.0,0.625,0.5826004681100121,False,0
665158,1779063481,CALL,7,0.7,4.0,0.59375,0.5733736218932749,False,0
665160,1779063483,CALL,9,0.9,2.0,0.59375,0.5597362719984322,True,0
665161,1779063484,CALL,8,0.8888888888888888,2.0,0.625,0.5482447635108751,False,0
665163,1779063486,CALL,9,0.9,2.0,0.625,0.5465511642108081,True,0
665164,1779063487,CALL,9,1.0,4.0,0.65625,0.5165670057643433,False,0
665165,1779063488,CALL,7,0.7777777777777778,2.0,0.625,0.5159635903796367,True,0
665166,1779063489,CALL,9,0.9,2.0,0.65625,0.5217073377441696,True,0
665168,1779063491,CALL,9,0.9,2.0,0.65625,0.52879385934749,True,0
665170,1779063493,CALL,8,1.0,2.0,0.65625,0.5399353087778832,True,0
665171,1779063494,CALL,9,1.0,2.0,0.6875,0.5724296495116044,False,0
665178,1779063501,CALL,7,0.875,0.0,0.59375,0.38661516724319983,True,0
665179,1779063502,CALL,8,1.0,2.0,0.59375,0.43502095188421047,True,0
665180,1779063503,CALL,10,0.9090909090909091,2.0,0.59375,0.4383311094228105,True,0
665182,1779063505,CALL,9,0.8181818181818182,2.0,0.5625,0.37953149380185025,True,0
665183,1779063506,CALL,9,0.75,4.0,0.59375,0.37435060282787525,True,0
665184,1779063507,CALL,8,0.8,6.0,0.625,0.3748230219302075,True,0
665185,1779063508,CALL,10,0.8333333333333334,6.0,0.625,0.391353472242551,False,0
665186,1779063509,CALL,9,0.6923076923076923,6.0,0.59375,0.3864894415764085,True,0
665187,1779063510,CALL,10,0.7692307692307693,6.0,0.59375,0.3747041146109046,True,0
665191,1779063514,CALL,7,0.7777777777777778,2.0,0.5625,0.4065301608251271,False,0
665192,1779063515,CALL,7,0.875,2.0,0.59375,0.4231404407148569,True,0
665194,1779063517,CALL,8,0.8888888888888888,0.0,0.5625,0.3862612460718527,True,0
665202,1779063525,CALL,10,1.0,1.0,0.5625,0.40746974625436716,False,0
665203,1779063526,CALL,7,0.7777777777777778,1.0,0.5625,0.38985162891027825,False,0
665206,1779063529,PUT,7,0.7777777777777778,-1.0,0.53125,0.38851383732277667,True,0
665207,1779063530,PUT,7,0.875,-3.0,0.5,0.4234083690119222,False,0
665208,1779063531,PUT,7,0.875,-4.0,0.46875,0.47097885342632845,False,0
665210,1779063533,PUT,8,0.8,-4.0,0.4375,0.4463643548509721,False,0
665211,1779063534,PUT,8,0.8888888888888888,-6.0,0.4375,0.45735469233125203,False,0
665219,1779063542,CALL,7,0.7777777777777778,2.0,0.46875,0.4988861113003648,False,0
665221,1779063544,CALL,7,0.875,4.0,0.46875,0.44419216002423656,True,0
665227,1779063550,CALL,8,0.8888888888888888,4.0,0.5,0.47040772020528876,True,0
665232,1779063555,CALL,8,0.8888888888888888,4.0,0.5,0.4168172735526935,True,0
665233,1779063556,CALL,7,0.875,4.0,0.53125,0.41354549329376283,False,0
665236,1779063559,CALL,8,0.8888888888888888,2.0,0.5625,0.4374921381860128,False,0
665237,1779063560,CALL,8,0.8888888888888888,2.0,0.59375,0.4564992797787315,False,0
665241,1779063564,CALL,7,1.0,2.0,0.625,0.43661274570965497,False,0
665243,1779063566,PUT,8,0.8,-1.0,0.5625,0.5469266760510054,False,0
665246,1779063569,CALL,8,0.7272727272727273,3.0,0.59375,0.49859442847445423,True,0
665247,1779063570,CALL,8,0.8,3.0,0.625,0.5049418821239262,False,0
