idx,epoch,direction,score,confidence,imbalance,bayes,hurst,won,hour
310002,1778544853,PUT,7,0.6363636363636364,-6.0,0.375,0.49065747831133366,False,0
310006,1778544857,PUT,7,0.7777777777777778,-2.0,0.4375,0.4930852607060571,True,0
310007,1778544858,PUT,8,0.8888888888888888,-2.0,0.4375,0.49305098938982234,True,0
310008,1778544859,PUT,8,1.0,-2.0,0.4375,0.4927663337017816,False,0
310009,1778544860,PUT,9,1.0,-2.0,0.40625,0.49108054333748014,False,0
310022,1778544873,CALL,8,0.7272727272727273,6.0,0.53125,0.4999564232690073,False,0
310024,1778544875,CALL,9,0.8181818181818182,6.0,0.5625,0.4995742431616496,False,0
310025,1778544876,CALL,8,0.7272727272727273,6.0,0.59375,0.4992040065057831,False,0
310029,1778544880,PUT,8,0.7272727272727273,0.0,0.5625,0.551374227568285,True,0
310030,1778544881,PUT,8,0.7272727272727273,-2.0,0.5625,0.5496590831781697,True,0
310031,1778544882,PUT,8,0.7272727272727273,-4.0,0.5625,0.6016846369420565,True,0
310049,1778544900,PUT,7,0.7,0.0,0.46875,0.5586824437465928,True,0
310050,1778544901,PUT,9,0.75,-2.0,0.4375,0.5753357822289841,False,0
310052,1778544903,PUT,9,0.9,-4.0,0.40625,0.571617050086805,False,0
310053,1778544904,PUT,10,0.9090909090909091,-4.0,0.40625,0.5899985160816017,False,0
310054,1778544905,PUT,10,0.9090909090909091,-4.0,0.375,0.6189721593428522,False,0
310055,1778544906,PUT,7,0.7,-2.0,0.375,0.5373486118528299,True,0
310057,1778544908,PUT,7,0.7777777777777778,-4.0,0.40625,0.5290585413357778,True,0
310059,1778544910,PUT,8,0.8888888888888888,-4.0,0.40625,0.4948404786596446,True,0
310060,1778544911,PUT,9,0.8181818181818182,-4.0,0.40625,0.49792107229995863,False,0
310061,1778544912,PUT,8,0.7272727272727273,-6.0,0.40625,0.5420601851106295,False,0
310062,1778544913,PUT,7,0.6363636363636364,-4.0,0.40625,0.5166226556814236,True,0
310063,1778544914,PUT,9,0.9,-4.0,0.375,0.5004876124618455,False,0
310067,1778544918,PUT,7,0.7777777777777778,-2.0,0.4375,0.4537380518296886,False,0
310073,1778544924,CALL,7,0.7,6.0,0.46875,0.46485023951235377,False,0
310086,1778544937,CALL,10,0.9090909090909091,2.0,0.5625,0.45305804673124744,False,0
310087,1778544938,CALL,7,0.7777777777777778,2.0,0.5625,0.45294556894600757,True,0
310088,1778544939,CALL,9,0.9,4.0,0.59375,0.4504132797991332,True,0
310089,1778544940,CALL,9,0.9,4.0,0.625,0.459276615343036,True,0
310090,1778544941,CALL,9,0.9,4.0,0.65625,0.49092684826958743,True,0
310091,1778544942,CALL,7,0.7,4.0,0.65625,0.4539707444880511,True,0
310092,1778544943,CALL,10,0.9090909090909091,6.0,0.65625,0.4699075493361399,True,0
310093,1778544944,CALL,7,0.7,4.0,0.65625,0.4454565010491628,True,0
