idx,epoch,direction,score,confidence,imbalance,bayes,hurst,won,hour
190002,1778372029,PUT,8,0.8,-8.0,0.375,0.4887683308478642,True,0
190003,1778372030,PUT,9,0.75,-10.0,0.34375,0.4887497703647079,False,0
190005,1778372032,PUT,9,0.75,-8.0,0.3125,0.48874321154263783,True,0
190008,1778372035,PUT,7,0.7,-4.0,0.34375,0.4887758569482879,True,0
190009,1778372036,PUT,9,0.9,-4.0,0.34375,0.48879586038080003,False,0
190010,1778372037,PUT,9,0.9,-4.0,0.3125,0.4887680907432193,False,0
190011,1778372038,PUT,7,0.7,-2.0,0.3125,0.48874276800102934,False,0
190016,1778372043,PUT,7,0.7777777777777778,0.0,0.28125,0.4890134140566993,False,0
190020,1778372047,PUT,8,0.6153846153846154,6.0,0.40625,0.48906395125276164,False,0
190024,1778372051,PUT,8,0.6153846153846154,4.0,0.46875,0.48900976704327725,True,0
190026,1778372053,PUT,9,0.75,6.0,0.5,0.489078637769578,True,0
190027,1778372054,PUT,9,0.9,4.0,0.5,0.48911071410976636,True,0
190028,1778372055,PUT,7,0.6363636363636364,4.0,0.53125,0.48909124194721376,True,0
190029,1778372056,PUT,10,0.9090909090909091,2.0,0.53125,0.5827454605814454,True,0
190030,1778372057,PUT,10,0.9090909090909091,0.0,0.53125,0.5827839047228158,True,0
190031,1778372058,PUT,7,0.6363636363636364,0.0,0.5625,0.5684807676659722,True,0
190032,1778372059,PUT,11,0.8461538461538461,-2.0,0.5625,0.569761818242083,True,0
190033,1778372060,PUT,11,0.8461538461538461,-4.0,0.5625,0.6013308238693479,True,0
190035,1778372062,PUT,8,0.6153846153846154,-4.0,0.5625,0.572747853834533,True,0
190036,1778372063,PUT,11,0.9166666666666666,-4.0,0.53125,0.5977150085322434,True,0
190037,1778372064,PUT,11,0.9166666666666666,-4.0,0.5,0.6030997432985348,True,0
190041,1778372068,PUT,7,0.7,-4.0,0.53125,0.5881393845758492,True,0
190042,1778372069,PUT,10,0.8333333333333334,-4.0,0.5,0.5549417852256574,True,0
190043,1778372070,PUT,11,0.9166666666666666,-4.0,0.46875,0.5746512958866314,True,0
190044,1778372071,PUT,7,0.6363636363636364,-2.0,0.46875,0.5545992923756105,True,0
190045,1778372072,PUT,11,1.0,-4.0,0.46875,0.5568911785988437,True,0
190046,1778372073,PUT,7,0.7,-2.0,0.5,0.546490188733386,True,0
190047,1778372074,PUT,10,1.0,-2.0,0.46875,0.5281513470097932,True,0
190048,1778372075,PUT,11,0.9166666666666666,-2.0,0.4375,0.48751902967182836,True,0
190049,1778372076,PUT,10,0.8333333333333334,-2.0,0.40625,0.4778438732266336,True,0
190050,1778372077,PUT,9,0.8181818181818182,-2.0,0.40625,0.4485361415782532,True,0
190051,1778372078,PUT,7,0.7,-2.0,0.40625,0.44651358438731314,True,0
190052,1778372079,PUT,9,0.8181818181818182,-2.0,0.375,0.3781539485158798,True,0
